customer_id,customer_name,segment,city,state,postal_code,region,country
RB-19465,Rick Bensley,Home Office,Seattle,Washington,98103,West,United States
JF-15295,Jason Fortune-,Consumer,Plano,Texas,75023,Central,United States
RW-19690,Robert Waldorf,Consumer,Los Angeles,California,90049,West,United States
VG-21790,Vivek Gonzalez,Consumer,Los Angeles,California,90032,West,United States
JM-15265,Janet Molinari,Corporate,Los Angeles,California,90036,West,United States
BE-11455,Brad Eason,Home Office,Des Moines,Iowa,50315,Central,United States
CB-12535,Claudia Bergmann,Corporate,Southaven,Mississippi,38671,South,United States
SD-20485,Shirley Daniels,Home Office,Houston,Texas,77041,Central,United States
SG-20890,Susan Gilcrest,Corporate,New York City,New York,10009,East,United States
TS-21430,Tom Stivers,Corporate,Reading,Pennsylvania,19601,East,United States
DK-13225,Dean Katz,Corporate,San Francisco,California,94109,West,United States
ML-17395,Marina Lichtenstein,Corporate,Los Angeles,California,90045,West,United States
MA-17560,Matt Abelman,Home Office,Los Angeles,California,90004,West,United States
LR-17035,Lisa Ryan,Corporate,San Francisco,California,94109,West,United States
BE-11335,Bill Eplett,Home Office,New York City,New York,10009,East,United States
CC-12145,Charles Crestani,Consumer,San Diego,California,92105,West,United States
BD-11770,Bryan Davis,Consumer,New York City,New York,10024,East,United States
JK-15640,Jim Kriz,Home Office,New York City,New York,10011,East,United States
DB-13615,Doug Bickford,Consumer,Charlotte,North Carolina,28205,South,United States
RR-19525,Rick Reed,Corporate,Overland Park,Kansas,66212,Central,United States
SV-20935,Susan Vittorini,Consumer,Mesa,Arizona,85204,West,United States
RB-19465,Rick Bensley,Home Office,Tulsa,Oklahoma,74133,Central,United States
MV-18190,Mike Vittorini,Consumer,New York City,New York,10035,East,United States
EH-14185,Evan Henry,Consumer,Philadelphia,Pennsylvania,19143,East,United States
JS-16030,Joy Smith,Consumer,Hattiesburg,Mississippi,39401,South,United States
ES-14020,Erica Smith,Consumer,Los Angeles,California,90049,West,United States
NS-18640,Noel Staavos,Corporate,Columbus,Ohio,43229,East,United States
SH-19975,Sally Hughsby,Corporate,Caldwell,Idaho,83605,West,United States
RF-19345,Randy Ferguson,Corporate,Phoenix,Arizona,85023,West,United States
DL-12865,Dan Lawera,Consumer,Miami,Florida,33142,South,United States
AG-10390,Allen Goldenen,Consumer,Los Angeles,California,90004,West,United States
SW-20245,Scot Wooten,Consumer,Troy,New York,12180,East,United States
KN-16390,Katherine Nockton,Corporate,New Bedford,Massachusetts,2740,East,United States
GB-14530,George Bell,Corporate,Florence,South Carolina,29501,South,United States
CL-12565,Clay Ludtke,Consumer,Los Angeles,California,90049,West,United States
KF-16285,Karen Ferguson,Home Office,Los Angeles,California,90008,West,United States
AY-10555,Andy Yotov,Corporate,Los Angeles,California,90049,West,United States
BD-11635,Brian Derr,Consumer,Columbus,Ohio,43229,East,United States
HG-15025,Hunter Glantz,Consumer,Kenner,Louisiana,70065,South,United States
CB-12025,Cassandra Brandow,Consumer,Cedar Hill,Texas,75104,Central,United States
LS-16945,Linda Southworth,Corporate,Providence,Rhode Island,2908,East,United States
DM-13015,Darrin Martin,Consumer,Lancaster,Ohio,43130,East,United States
AC-10615,Ann Chong,Corporate,Seattle,Washington,98115,West,United States
LT-17110,Liz Thompson,Consumer,Jacksonville,North Carolina,28540,South,United States
AH-10585,Angele Hood,Consumer,Miami,Florida,33142,South,United States
SS-20140,Saphhira Shifley,Corporate,Nashua,New Hampshire,3060,East,United States
TD-20995,Tamara Dahlen,Consumer,New York City,New York,10011,East,United States
PP-18955,Paul Prost,Home Office,Los Angeles,California,90036,West,United States
PG-18820,Patrick Gardner,Consumer,Carrollton,Texas,75007,Central,United States
AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,40324,South,United States
FA-14230,Frank Atkinson,Corporate,Los Angeles,California,90008,West,United States
TB-21520,Tracy Blumstein,Consumer,Sierra Vista,Arizona,85635,West,United States
AH-10075,Adam Hart,Corporate,Knoxville,Tennessee,37918,South,United States
CP-12085,Cathy Prescott,Corporate,Tucson,Arizona,85705,West,United States
BF-11215,Benjamin Farhat,Home Office,Minneapolis,Minnesota,55407,Central,United States
CP-12340,Christine Phan,Corporate,Miami,Florida,33142,South,United States
LS-17245,Lynn Smith,Consumer,Houston,Texas,77036,Central,United States
TS-21655,Trudy Schmidt,Consumer,Milwaukee,Wisconsin,53209,Central,United States
JS-15940,Joni Sundaresam,Home Office,Lancaster,Ohio,43130,East,United States
NF-18385,Natalie Fritzler,Consumer,Edinburg,Texas,78539,Central,United States
KN-16705,Kristina Nunn,Home Office,New York City,New York,10009,East,United States
GA-14725,Guy Armstrong,Consumer,Philadelphia,Pennsylvania,19120,East,United States
EH-14125,Eugene Hildebrand,Home Office,Rochester,New York,14609,East,United States
RA-19285,Ralph Arnett,Consumer,San Diego,California,92037,West,United States
TT-21070,Ted Trevino,Consumer,Philadelphia,Pennsylvania,19120,East,United States
AH-10465,Amy Hunt,Consumer,Bartlett,Tennessee,38134,South,United States
CC-12430,Chuck Clark,Home Office,Lakewood,California,90712,West,United States
KD-16495,Keith Dawkins,Corporate,Philadelphia,Pennsylvania,19120,East,United States
BG-11035,Barry Gonzalez,Consumer,Austin,Texas,78745,Central,United States
FH-14365,Fred Hopkins,Corporate,Los Angeles,California,90008,West,United States
PG-18820,Patrick Gardner,Consumer,New York City,New York,10011,East,United States
NZ-18565,Nick Zandusky,Home Office,Houston,Texas,77070,Central,United States
TB-21595,Troy Blackwell,Consumer,Lubbock,Texas,79424,Central,United States
JE-15475,Jeremy Ellison,Consumer,Houston,Texas,77095,Central,United States
EH-13945,Eric Hoffmann,Consumer,Costa Mesa,California,92627,West,United States
BF-10975,Barbara Fisher,Corporate,Roswell,Georgia,30076,South,United States
PC-18745,Pamela Coakley,Corporate,Loveland,Colorado,80538,West,United States
SV-20365,Seth Vernon,Consumer,New York City,New York,10035,East,United States
Dp-13240,Dean percer,Home Office,Philadelphia,Pennsylvania,19143,East,United States
HR-14830,Harold Ryan,Corporate,Miami,Florida,33178,South,United States
WB-21850,William Brown,Consumer,Grand Prairie,Texas,75051,Central,United States
AS-10090,Adam Shillingsburg,Consumer,Chicago,Illinois,60653,Central,United States
SP-20920,Susan Pistek,Consumer,Parma,Ohio,44134,East,United States
SP-20650,Stephanie Phelps,Corporate,Redwood City,California,94061,West,United States
CM-12655,Corinna Mitchell,Home Office,New York City,New York,10011,East,United States
JR-16210,Justin Ritter,Corporate,Springfield,Oregon,97477,West,United States
CB-12415,Christy Brittain,Consumer,Chicago,Illinois,60610,Central,United States
SD-20485,Shirley Daniels,Home Office,Bedford,Texas,76021,Central,United States
SS-20140,Saphhira Shifley,Corporate,Los Angeles,California,90036,West,United States
EH-13990,Erica Hackney,Consumer,New York City,New York,10009,East,United States
AH-10030,Aaron Hawkins,Corporate,San Francisco,California,94109,West,United States
EM-14200,Evan Minnotte,Home Office,Virginia Beach,Virginia,23464,South,United States
TB-21190,Thomas Brumley,Home Office,New York City,New York,10011,East,United States
AB-10165,Alan Barnes,Consumer,Lebanon,Tennessee,37087,South,United States
AO-10810,Anthony O'Donnell,Corporate,Los Angeles,California,90045,West,United States
TT-21220,Thomas Thornton,Consumer,Chula Vista,California,91911,West,United States
KN-16705,Kristina Nunn,Home Office,Mcallen,Texas,78501,Central,United States
FO-14305,Frank Olsen,Consumer,Hollywood,Florida,33021,South,United States
GA-14725,Guy Armstrong,Consumer,San Francisco,California,94110,West,United States
NC-18415,Nathan Cano,Consumer,Santa Maria,California,93454,West,United States
JF-15190,Jamie Frazer,Consumer,Manchester,Connecticut,6040,East,United States
GT-14710,Greg Tran,Consumer,Omaha,Nebraska,68104,Central,United States
KM-16660,Khloe Miller,Consumer,San Jose,California,95123,West,United States
PJ-18835,Patrick Jones,Corporate,San Francisco,California,94122,West,United States
AC-10660,Anna Chung,Consumer,San Francisco,California,94109,West,United States
JG-15310,Jason Gross,Corporate,Long Beach,California,90805,West,United States
RM-19375,Raymond Messe,Consumer,Columbus,Georgia,31907,South,United States
EK-13795,Eileen Kiefer,Home Office,San Francisco,California,94110,West,United States
RD-19585,Rob Dowd,Consumer,Los Angeles,California,90004,West,United States
CV-12805,Cynthia Voltz,Corporate,Philadelphia,Pennsylvania,19120,East,United States
AG-10330,Alex Grayson,Consumer,Tulsa,Oklahoma,74133,Central,United States
GM-14440,Gary McGarr,Consumer,Los Angeles,California,90049,West,United States
MC-17605,Matt Connell,Corporate,Lakeland,Florida,33801,South,United States
ES-14020,Erica Smith,Consumer,Houston,Texas,77036,Central,United States
MM-17920,Michael Moore,Consumer,Springfield,Virginia,22153,South,United States
MH-17440,Mark Haberlin,Corporate,New York City,New York,10035,East,United States
NZ-18565,Nick Zandusky,Home Office,Springfield,Missouri,65807,Central,United States
GB-14575,Giulietta Baptist,Consumer,Columbia,South Carolina,29203,South,United States
DB-13270,Deborah Brumfield,Home Office,Portland,Oregon,97206,West,United States
JK-15625,Jim Karlsson,Consumer,Philadelphia,Pennsylvania,19120,East,United States
AM-10705,Anne McFarland,Consumer,Des Plaines,Illinois,60016,Central,United States
MW-18220,Mitch Webber,Consumer,Seattle,Washington,98103,West,United States
AG-10330,Alex Grayson,Consumer,Houston,Texas,77095,Central,United States
CM-12160,Charles McCrossin,Consumer,Philadelphia,Pennsylvania,19143,East,United States
RA-19915,Russell Applegate,Consumer,Columbus,Indiana,47201,Central,United States
SB-20185,Sarah Brown,Consumer,Evanston,Illinois,60201,Central,United States
PK-19075,Pete Kriz,Consumer,Apple Valley,California,92307,West,United States
SV-20935,Susan Vittorini,Consumer,Columbus,Ohio,43229,East,United States
MG-17650,Matthew Grinstein,Home Office,Marion,Ohio,43302,East,United States
CM-12445,Chuck Magee,Consumer,Houston,Texas,77095,Central,United States
ME-18010,Michelle Ellison,Corporate,Marion,Ohio,43302,East,United States
YS-21880,Yana Sorensen,Corporate,Seattle,Washington,98103,West,United States
MB-17305,Maria Bertelson,Consumer,Longview,Washington,98632,West,United States
AS-10240,Alan Shonely,Consumer,Redondo Beach,California,90278,West,United States
MC-17425,Mark Cousins,Corporate,New York City,New York,10035,East,United States
PG-18820,Patrick Gardner,Consumer,Louisville,Kentucky,40214,South,United States
JS-16030,Joy Smith,Consumer,Trenton,Michigan,48183,Central,United States
JB-16000,Joy Bell-,Consumer,Los Angeles,California,90045,West,United States
DK-12985,Darren Koutras,Consumer,Hendersonville,Tennessee,37075,South,United States
JF-15490,Jeremy Farry,Consumer,Portland,Oregon,97206,West,United States
PO-18850,Patrick O'Brill,Consumer,Irving,Texas,75061,Central,United States
BT-11530,Bradley Talbott,Home Office,Cleveland,Ohio,44105,East,United States
NW-18400,Natalie Webber,Consumer,Waterloo,Iowa,50701,Central,United States
JF-15415,Jennifer Ferguson,Consumer,Seattle,Washington,98105,West,United States
AC-10420,Alyssa Crouse,Corporate,Philadelphia,Pennsylvania,19120,East,United States
TB-21280,Toby Braunhardt,Consumer,New York City,New York,10009,East,United States
HA-14905,Helen Abelman,Consumer,San Jose,California,95123,West,United States
LH-17155,Logan Haushalter,Consumer,Los Angeles,California,90008,West,United States
LO-17170,Lori Olson,Corporate,Concord,New Hampshire,3301,East,United States
DP-13390,Dennis Pardue,Home Office,Columbia,Tennessee,38401,South,United States
CR-12580,Clay Rozendal,Home Office,Bellevue,Washington,98006,West,United States
KB-16405,Katrina Bavinger,Home Office,Seattle,Washington,98105,West,United States
ML-17410,Maris LaWare,Consumer,Columbus,Indiana,47201,Central,United States
MC-17575,Matt Collins,Consumer,Chicago,Illinois,60623,Central,United States
VM-21685,Valerie Mitchum,Home Office,Marietta,Georgia,30062,South,United States
VW-21775,Victoria Wilson,Corporate,Montgomery,Alabama,36116,South,United States
GK-14620,Grace Kelly,Corporate,Plano,Texas,75023,Central,United States
AT-10435,Alyssa Tate,Home Office,Tamarac,Florida,33319,South,United States
AR-10825,Anthony Rawles,Corporate,Columbus,Ohio,43229,East,United States
JH-15820,John Huston,Consumer,New York City,New York,10009,East,United States
RA-19285,Ralph Arnett,Consumer,Richmond,Indiana,47374,Central,United States
RO-19780,Rose O'Brian,Consumer,Seattle,Washington,98115,West,United States
LR-17035,Lisa Ryan,Corporate,Long Beach,New York,11561,East,United States
MK-17905,Michael Kennedy,Corporate,Rockford,Illinois,61107,Central,United States
YS-21880,Yana Sorensen,Corporate,Columbus,Georgia,31907,South,United States
JH-15910,Jonathan Howell,Consumer,Tulsa,Oklahoma,74133,Central,United States
AT-10735,Annie Thurman,Consumer,Nashville,Tennessee,37211,South,United States
RM-19675,Robert Marley,Home Office,Cambridge,Massachusetts,2138,East,United States
BB-11545,Brenda Bowman,Corporate,Oakland,California,94601,West,United States
AS-10285,Alejandro Savely,Corporate,Palatine,Illinois,60067,Central,United States
DK-13375,Dennis Kane,Consumer,Seattle,Washington,98105,West,United States
JH-15910,Jonathan Howell,Consumer,Cincinnati,Ohio,45231,East,United States
JK-15205,Jamie Kunitz,Consumer,Marion,Ohio,43302,East,United States
EH-13765,Edward Hooks,Corporate,Los Angeles,California,90049,West,United States
VW-21775,Victoria Wilson,Corporate,Lakewood,Ohio,44107,East,United States
CG-12040,Catherine Glotzbach,Home Office,Lebanon,Tennessee,37087,South,United States
EB-13705,Ed Braxton,Corporate,San Francisco,California,94122,West,United States
NF-18595,Nicole Fjeld,Home Office,Chico,California,95928,West,United States
ME-17725,Max Engle,Consumer,Salem,Virginia,24153,South,United States
AZ-10750,Annie Zypern,Consumer,Los Angeles,California,90008,West,United States
RF-19345,Randy Ferguson,Corporate,New York City,New York,10024,East,United States
AJ-10780,Anthony Jacobs,Corporate,Beverly,Massachusetts,1915,East,United States
SF-20965,Sylvia Foulston,Corporate,San Diego,California,92024,West,United States
MZ-17335,Maria Zettner,Home Office,San Francisco,California,94109,West,United States
SB-20170,Sarah Bern,Consumer,Chicago,Illinois,60623,Central,United States
AH-10210,Alan Hwang,Consumer,Dallas,Texas,75220,Central,United States
NK-18490,Neil Knudson,Home Office,Corpus Christi,Texas,78415,Central,United States
AI-10855,Arianne Irving,Consumer,New York City,New York,10035,East,United States
TP-21565,Tracy Poddar,Corporate,Eugene,Oregon,97405,West,United States
LW-17125,Liz Willingham,Consumer,Oxnard,California,93030,West,United States
NG-18355,Nat Gilpin,Corporate,Fairfield,Connecticut,6824,East,United States
NG-18355,Nat Gilpin,Corporate,Jackson,Michigan,49201,Central,United States
EB-13750,Edward Becker,Corporate,Laguna Niguel,California,92677,West,United States
SP-20860,Sung Pak,Corporate,Jacksonville,Florida,32216,South,United States
SP-20545,Sibella Parks,Corporate,Mount Vernon,New York,10550,East,United States
RB-19795,Ross Baird,Home Office,Midland,Michigan,48640,Central,United States
DB-13660,Duane Benoit,Consumer,Newark,Delaware,19711,East,United States
NB-18655,Nona Balk,Corporate,San Francisco,California,94109,West,United States
XP-21865,Xylona Preis,Consumer,Westland,Michigan,48185,Central,United States
MH-17455,Mark Hamilton,Consumer,New York City,New York,10011,East,United States
BG-11740,Bruce Geld,Consumer,Los Angeles,California,90008,West,United States
DB-13660,Duane Benoit,Consumer,Lancaster,Ohio,43130,East,United States
EM-14140,Eugene Moren,Home Office,Newark,Delaware,19711,East,United States
